
Cycle 1
Physical Cycle 1
Step 1

Time (s),          Potential (V),         Current (A)
0.104999996722     0.002475999994     -0.000000718282     
0.209999993443     0.007757000159     -0.000000660972     
0.314999997616     0.013039000332     -0.000000607483     
0.419999986887     0.018154999241     -0.000000561636     
0.449999988079     0.028387999162     -0.000000468541     
0.555000007153     0.033504001796     -0.000000429304     
0.660000026226     0.038786001503     -0.000000391221     
0.764999985695     0.044066999108     -0.000000356599     
0.870000004768     0.049348000437     -0.000000325440     
0.975000023842     0.054630000144     -0.000000294666     
1.080000042915     0.059911001474     -0.000000265815     
1.115000009537     0.069813996553     -0.000000218516     
1.220000028610     0.075094997883     -0.000000196723     
1.325000047684     0.080211997032     -0.000000176866     
1.429999947548     0.085492998362     -0.000000157261     
1.534999966621     0.090774998069     -0.000000140012     
1.639999985695     0.096055999398     -0.000000124614     
1.745000004768     0.101337999105     -0.000000109216     
1.850000023842     0.106453999877     -0.000000095753     
1.955000042915     0.111735001206     -0.000000084184     
2.059999942780     0.117017000914     -0.000000072025     
2.164999961853     0.122298002243     -0.000000061550     
2.269999980927     0.127580001950     -0.000000053262     
2.375000000000     0.132861003280     -0.000000043712     
2.480000019073     0.138143002987     -0.000000034961     
2.585000038147     0.143424004316     -0.000000028945     
2.690000057220     0.148540005088     -0.000000021877     
2.795000076294     0.153822004795     -0.000000014514     
2.900000095367     0.159103006124     -0.000000009887     
2.940000057220     0.168676003814     0.000000000023     
3.045000076294     0.173957005143     0.000000004412     
3.150000095367     0.179074004292     0.000000008085     
3.255000114441     0.184355005622     0.000000012820     
3.359999895096     0.189637005329     0.000000016466     
3.464999914169     0.194918006659     0.000000019331     
3.569999933243     0.200034007430     0.000000023316     
3.674999952316     0.205316007137     0.000000026450     
3.779999971390     0.210596993566     0.000000028378     
3.884999990463     0.215878993273     0.000000031863     
3.990000009537     0.221159994602     0.000000034842     
4.094999790192     0.226441994309     0.000000036363     
4.199999809265     0.231557995081     0.000000039116     
4.304999828339     0.236838996410     0.000000042131     
4.409999847412     0.242120996118     0.000000043328     
4.514999866486     0.247401997447     0.000000045326     
4.619999885559     0.252683997154     0.000000048294     
4.724999904633     0.257800012827     0.000000049550     
4.829999923706     0.263081997633     0.000000051016     
4.934999942780     0.268362998962     0.000000053858     
5.039999961853     0.273644000292     0.000000055278     
5.144999980927     0.278926014900     0.000000056464     
5.250000000000     0.284042000771     0.000000058982     
5.355000019073     0.289323985577     0.000000060611     
5.460000038147     0.294604986906     0.000000061527     
5.565000057220     0.299887001514     0.000000063933     
5.670000076294     0.305168002844     0.000000065608     
5.775000095367     0.310283988714     0.000000066613     
5.880000114441     0.315566003323     0.000000069019     
5.985000133514     0.320847004652     0.000000070940     
6.090000152588     0.326128989458     0.000000071702     
6.195000171661     0.331409990788     0.000000074136     
6.300000190735     0.336692005396     0.000000076245     
6.405000209808     0.341807991266     0.000000077077     
6.510000228882     0.347088992596     0.000000079352     
6.614999771118     0.352371007204     0.000000082186     
6.719999790192     0.357652008533     0.000000083222     
6.824999809265     0.362933993340     0.000000085212     
6.894999980927     0.371351003647     0.000000091294     
7.000000000000     0.376632004976     0.000000092345     
7.105000019073     0.381913989782     0.000000093397     
7.210000038147     0.387194991112     0.000000096679     
7.315000057220     0.392477005720     0.000000099918     
7.420000076294     0.397758007050     0.000000101264     
7.525000095367     0.403039991856     0.000000104630     
7.630000114441     0.408320993185     0.000000108669     
7.735000133514     0.413603007793     0.000000110857     
7.840000152588     0.418884009123     0.000000113844     
7.945000171661     0.423999994993     0.000000118766     
8.050000190735     0.429282009602     0.000000121921     
8.154999732971     0.434563010931     0.000000125455     
8.260000228882     0.439844995737     0.000000130714     
8.364999771118     0.445125997066     0.000000135089     
8.470000267029     0.450408011675     0.000000139170     
8.574999809265     0.455689013004     0.000000145228     
8.680000305176     0.460970014334     0.000000150361     
8.784999847412     0.466087013483     0.000000155410     
8.890000343323     0.471368014812     0.000000162099     
8.994999885559     0.476649999619     0.000000168536     
9.100000381470     0.481931000948     0.000000174131     
9.204999923706     0.487212985754     0.000000181956     
9.310000419617     0.492493987083     0.000000189361     
9.414999961853     0.497774988413     0.000000195755     
9.520000457764     0.502892017365     0.000000204212     
9.625000000000     0.508172988892     0.000000212878     
9.729999542236     0.513454973698     0.000000219946     
9.835000038147     0.518736004829     0.000000228865     
9.939999580383     0.524017989635     0.000000238836     
10.045000076294     0.529299020767     0.000000247082     
10.149999618530     0.534579992294     0.000000256211     
10.255000114441     0.539696991444     0.000000267150     
10.359999656677     0.545143008232     0.000000276405     
10.465000152588     0.550424993038     0.000000285787     
10.569999694824     0.555540978909     0.000000297188     
10.675000190735     0.560823023319     0.000000307664     
10.779999732971     0.566103994846     0.000000317803     
10.885000228882     0.571385025978     0.000000329667     
10.989999771118     0.576667010784     0.000000340773     
11.095000267029     0.581947982311     0.000000351544     
11.199999809265     0.587230026722     0.000000363954     
11.305000305176     0.592346012592     0.000000375650     
11.409999847412     0.597627997398     0.000000386673     
11.515000343323     0.602909028530     0.000000399841     
11.619999885559     0.608190000057     0.000000412378     
11.725000381470     0.613306999207     0.000000423611     
11.829999923706     0.618587970734     0.000000437116     
11.935000419617     0.623870015144     0.000000450662     
12.039999961853     0.629150986671     0.000000462358     
12.145000457764     0.634432971478     0.000000475610     
12.250000000000     0.639714002609     0.000000489957     
12.354999542236     0.644994974136     0.000000502241     
12.460000038147     0.650111973286     0.000000515367     
12.564999580383     0.655393004417     0.000000530218     
12.670000076294     0.660674989223     0.000000543302     
12.774999618530     0.665956020355     0.000000556597     
12.880000114441     0.671238005161     0.000000571574     
12.984999656677     0.676518976688     0.000000585331     
13.090000152588     0.681800007820     0.000000598920     
13.194999694824     0.687081992626     0.000000614065     
13.300000190735     0.692363023758     0.000000628454     
13.404999732971     0.697480022907     0.000000642169     
13.510000228882     0.702760994434     0.000000657398     
13.614999771118     0.708042979240     0.000000671744     
13.720000267029     0.713324010372     0.000000685291     
13.824999809265     0.718604981899     0.000000700647     
13.930000305176     0.723887026310     0.000000715582     
14.034999847412     0.729167997837     0.000000728961     
14.140000343323     0.734284996986     0.000000744737     
14.244999885559     0.739566028118     0.000000760135     
14.350000381470     0.744848012924     0.000000773808     
14.454999923706     0.750128984451     0.000000789164     
14.560000419617     0.755244970322     0.000000805403     
14.664999961853     0.760692000389     0.000000819287     
14.770000457764     0.765807986259     0.000000834012     
14.875000000000     0.771089971066     0.000000850630     
14.979999542236     0.776371002197     0.000000865480     
15.085000038147     0.781488001347     0.000000880205     
15.189999580383     0.786934018135     0.000000896865     
15.295000076294     0.792216002941     0.000000912221     
15.399999618530     0.797496974468     0.000000927367     
15.505000114441     0.802613019943     0.000000943690     
15.609999656677     0.807895004749     0.000000959383     
15.715000152588     0.813175976276     0.000000974780     
15.819999694824     0.818458020687     0.000000991987     
15.925000190735     0.823738992214     0.000001008101     
16.030000686646     0.828854978085     0.000001023793     
16.075000762939     0.838757991791     0.000001060181     
16.180000305176     0.844039976597     0.000001076337     
16.284999847412     0.849321007729     0.000001092109     
16.389999389648     0.854601979256     0.000001110574     
16.495000839233     0.859884023666     0.000001128269     
16.600000381470     0.865164995193     0.000001144426     
16.704999923706     0.870446980000     0.000001163660     
16.809999465942     0.875728011131     0.000001182125     
16.915000915527     0.881009995937     0.000001199820     
17.020000457764     0.886291027069     0.000001219054     
17.125000000000     0.891408026218     0.000001239058     
17.229999542236     0.896688997746     0.000001257907     
17.334999084473     0.901970028877     0.000001277910     
17.440000534058     0.907252013683     0.000001299452     
17.545000076294     0.912532985210     0.000001320225     
17.649999618530     0.917815029621     0.000001341383     
17.754999160767     0.923096001148     0.000001365233     
17.860000610352     0.928213000298     0.000001387929     
17.965000152588     0.933493971825     0.000001411010     
18.069999694824     0.938775002956     0.000001436399     
18.174999237061     0.944056987762     0.000001462557     
18.280000686646     0.949338018894     0.000001487946     
18.385000228882     0.954620003700     0.000001516413     
18.489999771118     0.959900975227     0.000001544879     
18.594999313354     0.965183019638     0.000001574115     
18.700000762939     0.970299005508     0.000001605658     
18.805000305176     0.975579977036     0.000001637587     
18.909999847412     0.980862021446     0.000001669131     
19.014999389648     0.986142992973     0.000001704906     
19.120000839233     0.991424977779     0.000001741066     
19.225000381470     0.996706008911     0.000001776842     
19.329999923706     1.001988053322     0.000001815310     
19.434999465942     1.007269024849     0.000001856086     
19.540000915527     1.012549996376     0.000001895323     
19.645000457764     1.017667055130     0.000001936869     
19.750000000000     1.022948026657     0.000001981107     
19.854999542236     1.028229951859     0.000002024961     
19.959999084473     1.033511042595     0.000002069584     
20.065000534058     1.038792967796     0.000002117284     
20.170000076294     1.044074058533     0.000002164600     
20.274999618530     1.049355030060     0.000002213070     
20.379999160767     1.054471969604     0.000002263078     
20.485000610352     1.059752941132     0.000002313087     
20.590000152588     1.065034985542     0.000002363865     
20.694999694824     1.070315957069     0.000002417335     
20.799999237061     1.075598001480     0.000002470037     
20.905000686646     1.080878973007     0.000002523123     
21.010000228882     1.086159944534     0.000002578132     
21.114999771118     1.091441988945     0.000002633526     
21.219999313354     1.096722960472     0.000002688151     
21.325000762939     1.101840019226     0.000002745084     
21.430000305176     1.107120990753     0.000002802401     
21.534999847412     1.112403035164     0.000002858565     
21.639999389648     1.117684006691     0.000002916267     
21.745000839233     1.122964978218     0.000002976277     
21.850000381470     1.128247022629     0.000003033979     
21.954999923706     1.133527994156     0.000003092451     
22.059999465942     1.138810038567     0.000003152845     
22.165000915527     1.144091010094     0.000003212086     
22.270000457764     1.149207949638     0.000003270943     
22.375000000000     1.154489040375     0.000003332492     
22.479999542236     1.159770965576     0.000003392886     
22.584999084473     1.165052056313     0.000003453281     
22.690000534058     1.170333027840     0.000003515600     
22.795000076294     1.175614953041     0.000003576764     
22.899999618530     1.180731058121     0.000003637544     
23.004999160767     1.186012983322     0.000003699862     
23.110000610352     1.191293954849     0.000003761795     
23.215000152588     1.196575999260     0.000003823344     
23.319999694824     1.197401046753     0.000003788723     
23.424999237061     1.192119002342     0.000003645622     
23.530000686646     1.186838030815     0.000003510214     
23.635000228882     1.181555986404     0.000003382885     
23.739999771118     1.176275014877     0.000003260941     
23.844999313354     1.170994043350     0.000003142074     
23.950000762939     1.165711998940     0.000003027439     
24.055000305176     1.160596013069     0.000002917421     
24.159999847412     1.155313968658     0.000002809325     
24.264999389648     1.150032997131     0.000002703923     
24.370000839233     1.144750952721     0.000002603136     
24.475000381470     1.139469981194     0.000002503889     
24.579999923706     1.134189009666     0.000002406180     
24.684999465942     1.128906965256     0.000002312702     
24.790000915527     1.123625993729     0.000002220379     
24.895000457764     1.118509054184     0.000002129594     
25.000000000000     1.113227963448     0.000002042656     
25.104999542236     1.107946038246     0.000001956872     
25.209999084473     1.102664947510     0.000001872242     
25.315000534058     1.097383975983     0.000001791844     
25.420000076294     1.092102050781     0.000001712600     
25.524999618530     1.086820960045     0.000001633356     
25.629999160767     1.081704020500     0.000001558343     
25.735000610352     1.076257944107     0.000001485253     
25.840000152588     1.070976018906     0.000001412164     
25.944999694824     1.065860033035     0.000001342152     
26.049999237061     1.060578942299     0.000001275218     
26.155000686646     1.055297017097     0.000001208668     
26.260000228882     1.050016045570     0.000001144041     
26.364999771118     1.044734001160     0.000001082877     
26.469999313354     1.039618015289     0.000001022867     
26.575000762939     1.034335970879     0.000000964011     
26.680000305176     1.029054999352     0.000000909001     
26.784999847412     1.023774027824     0.000000854761     
26.889999389648     1.018491983414     0.000000802829     
26.995000839233     1.013211011887     0.000000754359     
27.100000381470     1.007928967476     0.000000706659     
27.204999923706     1.002812981606     0.000000660497     
27.309999465942     0.997530996799     0.000000618182     
27.415000915527     0.992250025272     0.000000577406     
27.520000457764     0.986968994141     0.000000537399     
27.625000000000     0.981687009335     0.000000501624     
27.729999542236     0.976405978203     0.000000468157     
27.834999084473     0.971288979053     0.000000434690     
27.940000534058     0.965843021870     0.000000404300     
28.045000076294     0.960560977459     0.000000376987     
28.149999618530     0.955280005932     0.000000350060     
28.254999160767     0.949998021126     0.000000325055     
28.360000610352     0.944881975651     0.000000303513     
28.465000152588     0.939601004124     0.000000282356     
28.555000305176     0.932339012623     0.000000256800     
28.659999847412     0.927222013474     0.000000239930     
28.764999389648     0.921940982342     0.000000225331     
28.870000839233     0.916658997536     0.000000210186     
28.975000381470     0.911378026009     0.000000196302     
29.079999923706     0.906096994877     0.000000185280     
29.184999465942     0.900815010071     0.000000173584     
