
Cycle 1
Physical Cycle 1
Step 1

Time (s),          Potential (V),         Current (A)
0.104999996722     0.001818999997     0.000000484114     
0.209999993443     0.007110000122     0.000000533669     
0.314999997616     0.012236000039     0.000000560352     
0.419999986887     0.017692999914     0.000000590848     
0.449999988079     0.027613999322     0.000000553587     
0.555000007153     0.032905001193     0.000000576621     
0.660000026226     0.038196001202     0.000000598503     
0.764999985695     0.043487001210     0.000000619618     
0.870000004768     0.048778001219     0.000000639197     
0.975000023842     0.054069999605     0.000000658392     
1.080000042915     0.059195000678     0.000000677971     
1.184999942780     0.064487002790     0.000000699469     
1.289999961853     0.069778002799     0.000000719048     
1.394999980927     0.074904002249     0.000000737092     
1.500000000000     0.080195002258     0.000000756287     
1.605000019073     0.085486002266     0.000000775866     
1.710000038147     0.090777002275     0.000000795445     
1.815000057220     0.096069000661     0.000000815792     
1.919999957085     0.101360000670     0.000000836522     
2.025000095367     0.106651000679     0.000000855334     
2.130000114441     0.111942000687     0.000000874529     
2.234999895096     0.117068000138     0.000000896027     
2.339999914169     0.122359000146     0.000000917910     
2.444999933243     0.127651005983     0.000000939408     
2.549999952316     0.132942005992     0.000000960523     
2.654999971390     0.138233006001     0.000000980870     
2.759999990463     0.143359005451     0.000001001216     
2.865000009537     0.148650005460     0.000001023483     
2.970000028610     0.153941005468     0.000001046517     
3.075000047684     0.159233003855     0.000001067248     
3.180000066757     0.164524003863     0.000001087978     
3.285000085831     0.169815003872     0.000001109477     
3.390000104904     0.175106003881     0.000001131743     
3.494999885559     0.180232003331     0.000001153242     
3.599999904633     0.185523003340     0.000001175124     
3.704999923706     0.190814003348     0.000001197390     
3.809999942780     0.196106001735     0.000001218505     
3.914999961853     0.201397001743     0.000001239236     
4.019999980927     0.206523001194     0.000001263038     
4.125000000000     0.211814001203     0.000001287223     
4.230000019073     0.217105001211     0.000001308722     
4.335000038147     0.222396001220     0.000001330220     
4.440000057220     0.227522000670     0.000001352103     
4.545000076294     0.232978999615     0.000001374753     
4.650000095367     0.238269999623     0.000001397787     
4.755000114441     0.243395999074     0.000001420053     
4.860000133514     0.248686999083     0.000001440784     
4.965000152588     0.253978013992     0.000001461899     
5.070000171661     0.259270012379     0.000001484165     
5.175000190735     0.264560997486     0.000001506431     
5.280000209808     0.269852012396     0.000001528314     
5.385000228882     0.274978011847     0.000001550196     
5.489999771118     0.280268996954     0.000001570927     
5.594999790192     0.285560011864     0.000001590506     
5.699999809265     0.290852010250     0.000001611621     
5.804999828339     0.296142995358     0.000001633503     
5.909999847412     0.301434010267     0.000001654618     
6.014999866486     0.306560009718     0.000001673045     
6.119999885559     0.311850994825     0.000001693008     
6.224999904633     0.317142009735     0.000001712587     
6.329999923706     0.322432994843     0.000001732166     
6.434999942780     0.327558994293     0.000001751361     
6.539999961853     0.333016008139     0.000001770556     
6.644999980927     0.338142007589     0.000001787832     
6.750000000000     0.343432992697     0.000001805107     
6.855000019073     0.348724007607     0.000001823534     
6.960000038147     0.354014992714     0.000001842346     
7.065000057220     0.359140992165     0.000001859237     
7.170000076294     0.364598006010     0.000001876513     
7.275000095367     0.369888991117     0.000001891485     
7.380000114441     0.375180006027     0.000001907225     
7.485000133514     0.380306005478     0.000001923733     
7.590000152588     0.385596990585     0.000001942160     
7.695000171661     0.390888988972     0.000001957132     
7.800000190735     0.396180003881     0.000001971721     
7.905000209808     0.401306003332     0.000001987077     
8.010000228882     0.406762003899     0.000002004352     
8.114999771118     0.411888003349     0.000002019325     
8.220000267029     0.417178988457     0.000002035065     
8.324999809265     0.422470986843     0.000002050421     
8.430000305176     0.427762001753     0.000002065009     
8.534999847412     0.433052986860     0.000002079213     
8.640000343323     0.438178986311     0.000002096105     
8.744999885559     0.443470001221     0.000002111845     
8.850000381470     0.448760986328     0.000002127201     
8.954999923706     0.454052001238     0.000002141789     
9.060000419617     0.459178000689     0.000002156761     
9.164999961853     0.464635014534     0.000002172501     
9.270000457764     0.469761013985     0.000002189777     
9.375000000000     0.475217014551     0.000002205901     
9.479999542236     0.480343014002     0.000002220489     
9.585000038147     0.485633999109     0.000002235077     
9.689999580383     0.490925997496     0.000002252353     
9.795000076294     0.496051996946     0.000002269245     
9.899999618530     0.501343011856     0.000002284985     
10.005000114441     0.506633996964     0.000002302644     
10.109999656677     0.511924982071     0.000002319536     
10.215000152588     0.517216026783     0.000002335660     
10.319999694824     0.522508025169     0.000002353319     
10.425000190735     0.527799010277     0.000002372514     
10.529999732971     0.533089995384     0.000002391326     
10.635000228882     0.538215994835     0.000002407833     
10.739999771118     0.543506979942     0.000002426261     
10.845000267029     0.548798024654     0.000002445840     
10.949999809265     0.554090023041     0.000002466186     
11.055000305176     0.559381008148     0.000002485765     
11.159999847412     0.564671993256     0.000002506496     
11.265000343323     0.569797992706     0.000002524923     
11.369999885559     0.575088977814     0.000002545270     
11.475000381470     0.580380022526     0.000002566769     
11.579999923706     0.585671007633     0.000002587883     
11.685000419617     0.590963006020     0.000002608614     
11.789999961853     0.596253991127     0.000002630880     
11.895000457764     0.601379990578     0.000002651995     
12.000000000000     0.606670975685     0.000002674261     
12.104999542236     0.611962020397     0.000002698063     
12.210000038147     0.617253005505     0.000002723017     
12.314999580383     0.622545003891     0.000002744899     
12.420000076294     0.627835988998     0.000002766782     
12.524999618530     0.632961988449     0.000002789432     
12.630000114441     0.638252973557     0.000002815537     
12.734999656677     0.643544018269     0.000002839723     
12.840000152588     0.648835003376     0.000002863909     
12.944999694824     0.653961002827     0.000002887711     
13.050000190735     0.659417986870     0.000002911897     
13.154999732971     0.664543986320     0.000002936082     
13.260000228882     0.669834971428     0.000002964875     
13.364999771118     0.675126016140     0.000002990597     
13.470000267029     0.680417001247     0.000003015934     
13.574999809265     0.685708999634     0.000003040504     
13.680000305176     0.690999984741     0.000003066225     
13.784999847412     0.696291029453     0.000003091947     
13.890000343323     0.701582014561     0.000003119972     
13.994999885559     0.706708014011     0.000003145693     
14.100000381470     0.711998999119     0.000003171798     
14.204999923706     0.717289984226     0.000003197904     
14.310000419617     0.722581982613     0.000003226312     
14.414999961853     0.727873027325     0.000003254337     
14.520000457764     0.732999026775     0.000003281978     
14.625000000000     0.738454997540     0.000003309235     
14.729999542236     0.743580996990     0.000003337260     
14.835000038147     0.748871982098     0.000003364901     
14.939999580383     0.754163980484     0.000003393310     
15.045000076294     0.759455025196     0.000003423638     
15.149999618530     0.764746010303     0.000003453198     
15.255000114441     0.769872009754     0.000003481607     
15.359999656677     0.775162994862     0.000003510784     
15.465000152588     0.780453979969     0.000003541496     
15.569999694824     0.785745978355     0.000003572592     
15.675000190735     0.791037023067     0.000003603304     
15.779999732971     0.796328008175     0.000003633632     
15.885000228882     0.801454007626     0.000003662809     
15.989999771118     0.806744992733     0.000003694673     
16.094999313354     0.812035977840     0.000003728072     
16.200000762939     0.817327976227     0.000003760320     
16.305000305176     0.822619020939     0.000003792184     
16.409999847412     0.827745020390     0.000003824432     
16.514999389648     0.833036005497     0.000003856679     
16.620000839233     0.838326990604     0.000003888543     
16.725000381470     0.843617975712     0.000003923095     
16.829999923706     0.848909020424     0.000003958414     
16.934999465942     0.854201018810     0.000003989893     
17.040000915527     0.859492003918     0.000004023293     
17.145000457764     0.864618003368     0.000004058228     
17.250000000000     0.869908988476     0.000004093931     
17.354999542236     0.875199973583     0.000004129250     
17.459999084473     0.880491018295     0.000004162649     
17.565000534058     0.885783016682     0.000004197201     
17.670000076294     0.891074001789     0.000004231368     
17.774999618530     0.896364986897     0.000004266303     
17.879999160767     0.901490986347     0.000004302774     
17.985000610352     0.906781971455     0.000004338093     
18.090000152588     0.912073016167     0.000004372260     
18.194999694824     0.917365014553     0.000004406427     
18.299999237061     0.922655999660     0.000004441362     
18.405000686646     0.927781999111     0.000004475913     
18.510000228882     0.933072984219     0.000004512384     
18.614999771118     0.938364028931     0.000004548087     
18.719999313354     0.943655014038     0.000004581870     
18.825000762939     0.948947012424     0.000004616422     
18.930000305176     0.954071998596     0.000004654044     
19.034999847412     0.959528982639     0.000004690515     
19.139999389648     0.964654982090     0.000004725834     
19.245000839233     0.969946026802     0.000004762304     
19.350000381470     0.975237011909     0.000004799159     
19.454999923706     0.980527997017     0.000004834094     
19.559999465942     0.985653996468     0.000004871716     
19.665000915527     0.991110980511     0.000004910107     
19.770000457764     0.996236979961     0.000004947345     
19.875000000000     1.001528024673     0.000004983816     
19.979999542236     1.006819009781     0.000005021438     
20.084999084473     1.012109994888     0.000005061364     
20.190000534058     1.017235994339     0.000005101290     
20.295000076294     1.022526979446     0.000005141983     
20.399999618530     1.027819037437     0.000005181909     
20.504999160767     1.033110022545     0.000005221067     
20.610000610352     1.038401007652     0.000005262529     
20.715000152588     1.043527007103     0.000005305910     
20.819999694824     1.048817992210     0.000005350058     
20.924999237061     1.054108977318     0.000005392287     
21.030000686646     1.059401035309     0.000005437204     
21.135000228882     1.064692020416     0.000005482888     
21.239999771118     1.069983005524     0.000005529341     
21.344999313354     1.075273990631     0.000005577712     
21.450000762939     1.080399990082     0.000005628387     
21.555000305176     1.085690975189     0.000005676375     
21.659999847412     1.090983033180     0.000005725131     
21.764999389648     1.096274018288     0.000005776573     
21.870000839233     1.101565003395     0.000005832623     
21.975000381470     1.106691002846     0.000005888289     
22.079999923706     1.111981987953     0.000005944722     
22.184999465942     1.117439031601     0.000006003076     
22.290000915527     1.122565031052     0.000006062964     
22.395000457764     1.127856016159     0.000006126692     
22.500000000000     1.132982015610     0.000006191955     
22.604999542236     1.138437986374     0.000006258370     
22.709999084473     1.143563985825     0.000006326705     
22.815000534058     1.148854970932     0.000006397727     
22.920000076294     1.154145956039     0.000006471436     
23.024999618530     1.159438014030     0.000006548984     
23.129999160767     1.164728999138     0.000006628836     
23.235000610352     1.169854998589     0.000006712143     
23.340000152588     1.175145983696     0.000006796217     
23.444999694824     1.180436968803     0.000006884131     
23.549999237061     1.185727953911     0.000006976651     
23.655000686646     1.191020011902     0.000007074546     
23.760000228882     1.196146011353     0.000007173209     
23.864999771118     1.196310997009     0.000006920985     
23.969999313354     1.191184997559     0.000006432662     
24.075000762939     1.185894012451     0.000005997701     
24.180000305176     1.180603027344     0.000005604969     
24.284999847412     1.175477027893     0.000005247173     
24.389999389648     1.170184969902     0.000004917017     
24.495000839233     1.164893984795     0.000004610663     
24.600000381470     1.159767985344     0.000004328879     
24.704999923706     1.154477000237     0.000004069361     
24.809999465942     1.149186015129     0.000003829422     
24.915000915527     1.143895030022     0.000003605224     
25.020000457764     1.138769030571     0.000003397149     
25.125000000000     1.133478045464     0.000003203278     
25.229999542236     1.128185987473     0.000003023228     
25.334999084473     1.123060941696     0.000002856999     
25.440000534058     1.117769002914     0.000002702286     
25.545000076294     1.112478017807     0.000002554868     
25.649999618530     1.107187032700     0.000002418583     
25.754999160767     1.101896047592     0.000002290359     
25.860000610352     1.096604943275     0.000002171734     
25.965000152588     1.091478943825     0.000002061938     
26.069999694824     1.086187005043     0.000001957900     
26.174999237061     1.080896019936     0.000001858853     
26.280000686646     1.075605034828     0.000001765949     
26.385000228882     1.070479035378     0.000001680339     
26.489999771118     1.065188050270     0.000001601639     
26.594999313354     1.059896945953     0.000001525243     
26.700000762939     1.054605007172     0.000001453837     
26.805000305176     1.049314022064     0.000001386654     
26.909999847412     1.044023036957     0.000001322542     
